,personUri,personLabel,birthYear,gender,countries,continents,fields
4364,http://www.wikidata.org/entity/Q2508465,Valentin Schmidt,1863,male,Austria–Hungary,Europe,
4365,http://www.wikidata.org/entity/Q93226099,Gino Badini,1940,male,"Italy, Kingdom of Italy",Europe,
4366,http://www.wikidata.org/entity/Q90288458,Wolfgang Blaschke,1967,male,"Germany, German Democratic Republic",Europe,
4367,http://www.wikidata.org/entity/Q18927221,Natalya Demidova,1920,female,"Russia, Soviet Union","Europe, Asia","sinology, archival science, history, history of Russia"
4368,http://www.wikidata.org/entity/Q1118065,András Komáromy,1861,male,Hungary,Europe,
4369,http://www.wikidata.org/entity/Q8014386,William Le Hardy,1889,male,United Kingdom,Europe,
4370,http://www.wikidata.org/entity/Q15448921,Rüdiger Kutz,1946,male,Germany,Europe,
4371,http://www.wikidata.org/entity/Q104523699,Gustaf Rudbeck,1875,male,Sweden,Europe,bookbinding
4372,http://www.wikidata.org/entity/Q50384301,Juana Quílez Martí,1906,female,Spain,Europe,
4373,http://www.wikidata.org/entity/Q60967839,Francisco Jose Rodenas Rozas,1961,male,Spain,Europe,
4374,http://www.wikidata.org/entity/Q124854430,Frank-Roland Klaube,1943,male,Germany,Europe,
4375,http://www.wikidata.org/entity/Q108707,Thomas Vogtherr,1955,male,Germany,Europe,
4376,http://www.wikidata.org/entity/Q114909426,Alicja Makowska,1924,female,Poland,Europe,
4377,http://www.wikidata.org/entity/Q12023383,Jan Županič,1972,male,Czech Republic,Europe,"archival science, noble family, history"
4378,http://www.wikidata.org/entity/Q2800989,Baudouin Janssens de Bisthoven,1914,male,Belgium,Europe,
4379,http://www.wikidata.org/entity/Q51044941,Mads Ole Balling,1953,male,Kingdom of Denmark,Europe,
4380,http://www.wikidata.org/entity/Q108947135,Fabienne Pouradier Duteil,1967,female,France,Europe,
4381,http://www.wikidata.org/entity/Q11905930,Vladimír Kajdoš,1893,male,Czechoslovakia,Europe,
4382,http://www.wikidata.org/entity/Q23055599,Pierre-Yves Favez,1948,male,Switzerland,Europe,
4383,http://www.wikidata.org/entity/Q95171823,Vít Janeček,1898,male,Czechoslovakia,Europe,
4384,http://www.wikidata.org/entity/Q58360116,Francesca Nepori,1973,female,Italy,Europe,
4385,http://www.wikidata.org/entity/Q42354270,Hélène Duthu-Latour,1952,female,France,Europe,
4386,http://www.wikidata.org/entity/Q9155111,Anna Dembińska,1895,female,Poland,Europe,"history, political history"
4387,http://www.wikidata.org/entity/Q43277491,Hans Ferdinand Gerhard,1868,male,Germany,Europe,
4388,http://www.wikidata.org/entity/Q66476865,Urs Kälin,1959,male,Switzerland,Europe,
4389,http://www.wikidata.org/entity/Q95211363,Otakar Hejnic,1851,male,Czechoslovakia,Europe,"regional history, cultural history, archival science"
4390,http://www.wikidata.org/entity/Q2174487,Rudolph Strauss,1904,male,Germany,Europe,
4391,http://www.wikidata.org/entity/Q109548300,Auxiliadora Sánchez Reverte,1975,female,Spain,Europe,
4392,http://www.wikidata.org/entity/Q95164487,Erik Bouza,1926,male,Czechoslovakia,Europe,
4393,http://www.wikidata.org/entity/Q3034925,Dominique-Marie Dauzet,1961,male,France,Europe,"historiography, theology"
4394,http://www.wikidata.org/entity/Q122851655,Ferruccio Zago,1914,male,"Italy, Kingdom of Italy",Europe,
4395,http://www.wikidata.org/entity/Q93237133,Clemens Brodkorb,1966,male,German Democratic Republic,Europe,
4396,http://www.wikidata.org/entity/Q120094466,Q120094466,1976,male,Belarus,Europe,
4397,http://www.wikidata.org/entity/Q94870322,Karl Richard Fischer,1871,male,Czechoslovakia,Europe,
4398,http://www.wikidata.org/entity/Q2087582,Philippe Dollinger,1904,male,France,Europe,
4399,http://www.wikidata.org/entity/Q15434155,Franz Huter,1899,male,Austria,Europe,
4400,http://www.wikidata.org/entity/Q2450278,Traugott Böhme,1884,male,Germany,Europe,
4401,http://www.wikidata.org/entity/Q1352846,Erich Meuthen,1929,male,Germany,Europe,"medieval studies, history"
4402,http://www.wikidata.org/entity/Q42572134,Georges Grassoreille,1860,male,France,Europe,
4403,http://www.wikidata.org/entity/Q34997866,René Bonnat,1878,male,France,Europe,
4404,http://www.wikidata.org/entity/Q1458333,Friedrich Battenberg,1946,male,Germany,Europe,"Middle Ages, archival science, history, legal history"
4405,http://www.wikidata.org/entity/Q108880408,Virginia Elwood-Akers,1938,female,United States,North America,"women's studies, feminism"
4406,http://www.wikidata.org/entity/Q109972860,W.A.H. Crol,1913,female,Kingdom of the Netherlands,Europe,
4407,http://www.wikidata.org/entity/Q113845793,Francesca Terraccia,1972,female,Italy,Europe,
4408,http://www.wikidata.org/entity/Q6779473,Mary Ellis Peltz,1896,female,United States,North America,"music criticism, opera"
4409,http://www.wikidata.org/entity/Q20676072,Angelus Hux,1933,male,Switzerland,Europe,
4410,http://www.wikidata.org/entity/Q124755587,Q124755587,1949,male,Ukraine,Europe,
4411,http://www.wikidata.org/entity/Q3640433,Bisi Silva,1962,female,Nigeria,Africa,"art criticism, exhibition curation, art, science, technology, engineering, and mathematics"
4412,http://www.wikidata.org/entity/Q3591376,Éric Thiou,1967,male,France,Europe,
4413,http://www.wikidata.org/entity/Q113769612,Annett Büttner,1965,female,Germany,Europe,
4414,http://www.wikidata.org/entity/Q1124823,Max Hein,1885,male,Germany,Europe,
4415,http://www.wikidata.org/entity/Q34998607,Frédéric Duval,1876,male,France,Europe,
4416,http://www.wikidata.org/entity/Q36176060,René Giraud,1924,male,France,Europe,
4417,http://www.wikidata.org/entity/Q83545024,Maïwenn Bourdic,1984,female,France,Europe,
4418,http://www.wikidata.org/entity/Q1423210,Leonhard Haas,1908,male,Switzerland,Europe,
4419,http://www.wikidata.org/entity/Q42309218,Clément Noual,1989,male,France,Europe,
4420,http://www.wikidata.org/entity/Q95112809,Stanislav Kočvara,1904,male,Czechoslovakia,Europe,"archival science, opinion journalism, local history"
4421,http://www.wikidata.org/entity/Q95388635,Antonín Kolář,1886,male,Czechoslovakia,Europe,
4422,http://www.wikidata.org/entity/Q5534770,Geoffrey Martin,1928,male,United Kingdom,Europe,
4423,http://www.wikidata.org/entity/Q82027672,Llorenç Pérez i Martínez,1928,male,Spain,Europe,
4424,http://www.wikidata.org/entity/Q24452218,Dolors Grau i Ferrando,1961,female,Spain,Europe,
4425,http://www.wikidata.org/entity/Q65093702,Judith Hornabrook,1928,female,New Zealand,Oceania,
4426,http://www.wikidata.org/entity/Q66715758,Jan Čeřovský,1913,male,Czechoslovakia,Europe,"archival science, history, history of Christianity"
4427,http://www.wikidata.org/entity/Q95100058,Václav Kleinhampl,1914,male,Czechoslovakia,Europe,
4428,http://www.wikidata.org/entity/Q1659082,Ilse Barleben,1904,female,Germany,Europe,
4429,http://www.wikidata.org/entity/Q60762708,Krikor Guerguerian,1911,male,Ottoman Empire,"Europe, Asia, Africa",
4430,http://www.wikidata.org/entity/Q95176347,Q95176347,1870,male,Soviet Union,"Asia, Europe",
4431,http://www.wikidata.org/entity/Q56459962,Francesca Tomasi,1973,female,Italy,Europe,
4432,http://www.wikidata.org/entity/Q2638190,Albert Hübl,1867,male,Austria,Europe,
4433,http://www.wikidata.org/entity/Q95150302,Jaromír Kotík,1919,male,Czechoslovakia,Europe,
4434,http://www.wikidata.org/entity/Q35831285,Jacqueline Mady,1905,female,France,Europe,
4435,http://www.wikidata.org/entity/Q22661471,Věra Němečková,1950,female,Czech Republic,Europe,
4436,http://www.wikidata.org/entity/Q35140434,Pierre Piétresson de Saint-Aubin,1895,male,France,Europe,
4437,http://www.wikidata.org/entity/Q19587574,Emile De Sagher,1864,male,Belgium,Europe,
4438,http://www.wikidata.org/entity/Q19287602,Karl Demeter,1889,male,Germany,Europe,
4439,http://www.wikidata.org/entity/Q6539185,Serafin Korczak-Michalewski,1923,male,Poland,Europe,"archival science, religion, Yoga, English studies, creative and professional writing, philosophy, library science, translating activity, philology"
4440,http://www.wikidata.org/entity/Q60884267,Bořivoj Lůžek,1921,male,Czechoslovakia,Europe,"regional history, archival science"
4441,http://www.wikidata.org/entity/Q12037476,Miloslav Nevrlý,1933,male,Czechoslovakia,Europe,"opinion journalism, travel, creative and professional writing, zoology"
4442,http://www.wikidata.org/entity/Q42369246,Anne Catherine Marin,1956,female,France,Europe,
4443,http://www.wikidata.org/entity/Q109421959,Valeria Mosca,1956,female,Italy,Europe,
4444,http://www.wikidata.org/entity/Q21080457,Leonard Dubacki,1928,male,Poland,Europe,history
4445,http://www.wikidata.org/entity/Q1681891,Jan Janák,1932,male,Czechoslovakia,Europe,
4446,http://www.wikidata.org/entity/Q113687021,Peter Engels,1959,male,Germany,Europe,
4447,http://www.wikidata.org/entity/Q128766599,Henryka Duczkowska-Moraczewska,1945,female,Poland,Europe,
4448,http://www.wikidata.org/entity/Q50809325,Polidoro Benveduti,1891,male,"Italy, Kingdom of Italy",Europe,
4449,http://www.wikidata.org/entity/Q350762,Adam Rutkowski,1912,male,Poland,Europe,The Holocaust
4450,http://www.wikidata.org/entity/Q1223647,Dietrich Andernacht,1921,male,Germany,Europe,
4451,http://www.wikidata.org/entity/Q22674617,Andreas Steigmeier,1962,male,Switzerland,Europe,history
4452,http://www.wikidata.org/entity/Q35825396,Roger Glachant,1905,male,France,Europe,
4453,http://www.wikidata.org/entity/Q11946745,Salvador Cardús i Florensa,1900,male,Spain,Europe,
4454,http://www.wikidata.org/entity/Q1373179,Paul Sauer,1931,male,Germany,Europe,
4455,http://www.wikidata.org/entity/Q113804918,Irmtraud Betz-Wischnath,1950,female,Germany,Europe,
4456,http://www.wikidata.org/entity/Q107177927,Jacint Cotonat i Cerqueda,1942,male,Spain,Europe,
4457,http://www.wikidata.org/entity/Q17119554,Anton Degn,1871,male,Kingdom of Denmark,Europe,
4458,http://www.wikidata.org/entity/Q47536030,Ákos Koroknai,1944,male,Hungary,Europe,
4459,http://www.wikidata.org/entity/Q138727,Alojz Tkáč,1934,male,Czechoslovakia,Europe,
4460,http://www.wikidata.org/entity/Q104052696,Isabella Massabò Ricci,1937,female,"Italy, Kingdom of Italy",Europe,
4461,http://www.wikidata.org/entity/Q55418225,Guido Manganelli,1888,male,"Italy, Kingdom of Italy",Europe,
4462,http://www.wikidata.org/entity/Q123943573,Q123943573,1948,male,"Soviet Union, Ukraine","Asia, Europe",
4463,http://www.wikidata.org/entity/Q104974271,Gerardo Masa López,1902,male,Spain,Europe,
4464,http://www.wikidata.org/entity/Q95088592,Ludislava Šuláková,1946,female,Czechoslovakia,Europe,regional history
4465,http://www.wikidata.org/entity/Q131320749,Jusztin Budó,1884,male,Hungary,Europe,
4466,http://www.wikidata.org/entity/Q42933252,Jindrich Hulinsky,1864,male,Czechoslovakia,Europe,
4467,http://www.wikidata.org/entity/Q36485493,Geneviève Gille,1921,female,France,Europe,
4468,http://www.wikidata.org/entity/Q112443724,Q112443724,1939,male,Soviet Union,"Europe, Asia","archival research, art history, literature, opinion journalism"
4469,http://www.wikidata.org/entity/Q3119802,Guillaume Des Marez,1870,male,Belgium,Europe,
4470,http://www.wikidata.org/entity/Q17227206,Ladislav Baletka,1944,male,Czechoslovakia,Europe,"regional history, heraldry"
4471,http://www.wikidata.org/entity/Q15439953,Jörgen Haalck,1924,male,"Germany, German Democratic Republic",Europe,
4472,http://www.wikidata.org/entity/Q41618047,Caterina Santoro,1899,female,"Italy, Kingdom of Italy",Europe,
4473,http://www.wikidata.org/entity/Q6172436,Gösta Selling,1900,male,Sweden,Europe,
4474,http://www.wikidata.org/entity/Q22915150,Kathrin Utz Tremp,1950,female,Switzerland,Europe,
4475,http://www.wikidata.org/entity/Q106592239,Amelia Portela,1904,female,Spain,Europe,
4476,http://www.wikidata.org/entity/Q1286520,Edmund Kiehnle,1924,male,Germany,Europe,
4477,http://www.wikidata.org/entity/Q4393443,Aleksandr Repnikov,1973,male,"Russia, Soviet Union","Europe, Asia","political science, history, political history"
4478,http://www.wikidata.org/entity/Q42338461,Aude Roelly,1970,female,France,Europe,
4479,http://www.wikidata.org/entity/Q95089327,Josef Samec,1947,male,Czechoslovakia,Europe,"regional policy, archival science, history, amateur theatre"
4480,http://www.wikidata.org/entity/Q116052676,Christiane Thomas,1938,female,Austria,Europe,
4481,http://www.wikidata.org/entity/Q18115415,Jean Lemoine,1867,male,France,Europe,
4482,http://www.wikidata.org/entity/Q28772035,Patrick Arabeyre,1962,male,France,Europe,
4483,http://www.wikidata.org/entity/Q28822713,Paul Le Cacheux,1873,male,France,Europe,"history of Normandy, Gil Álvarez Carrillo de Albornoz"
4484,http://www.wikidata.org/entity/Q7454162,Sergij Vilfan,1919,male,"Slovenia, Socialist Federal Republic of Yugoslavia, Kingdom of Italy, Free Territory of Trieste",Europe,"legal history, archival science"
4485,http://www.wikidata.org/entity/Q95213494,Barbara Zeitelhack,1956,female,Germany,Europe,
4486,http://www.wikidata.org/entity/Q15449027,Walter Ziegler,1947,male,Germany,Europe,
4487,http://www.wikidata.org/entity/Q117069976,Anton J. Walli,1888,male,Finland,Europe,
4488,http://www.wikidata.org/entity/Q457110,Ole Andreas Øverland,1855,male,Norway,Europe,
4489,http://www.wikidata.org/entity/Q42316473,Bénédicte Grailles,1966,female,France,Europe,
4490,http://www.wikidata.org/entity/Q67893237,Betty Corwin,1920,female,United States,North America,
4491,http://www.wikidata.org/entity/Q55283012,Žiga Oman,1978,male,Slovenia,Europe,"history, archival science"
4492,http://www.wikidata.org/entity/Q1668206,Otto Reinhard Redlich,1864,male,German Reich,Europe,
4493,http://www.wikidata.org/entity/Q111960406,Q111960406,1872,male,"Soviet Union, Russian Empire","Asia, Europe, North America",
4494,http://www.wikidata.org/entity/Q104551079,Luigi Ferro,1871,male,Kingdom of Italy,Europe,
4495,http://www.wikidata.org/entity/Q8862361,Józef Korzeniowski,1863,male,"Second Polish Republic, Congress Poland",Europe,
4496,http://www.wikidata.org/entity/Q15440746,Fritz Reuter,1929,male,Germany,Europe,
4497,http://www.wikidata.org/entity/Q104703956,Félix del Val Latierro,1905,male,Spain,Europe,
4498,http://www.wikidata.org/entity/Q58071124,Berndt Federley,1906,male,Finland,Europe,
4499,http://www.wikidata.org/entity/Q95231062,Jan Řezníček,1932,male,Czechoslovakia,Europe,
4500,http://www.wikidata.org/entity/Q105426361,Elisa Parra,1916,female,Spain,Europe,
4501,http://www.wikidata.org/entity/Q12334243,S. Nygård,1869,male,Kingdom of Denmark,Europe,
4502,http://www.wikidata.org/entity/Q60656073,Martin Schoebel,1958,male,Germany,Europe,
4503,http://www.wikidata.org/entity/Q48863090,Janusz Grabowski,1958,male,Poland,Europe,"archival science, history, medieval studies"
4504,http://www.wikidata.org/entity/Q1611839,Hermann Kownatzki,1899,male,Germany,Europe,
4505,http://www.wikidata.org/entity/Q15148287,Svetlana Fyodorova,1929,female,"Russia, Soviet Union","Europe, Asia",history
4506,http://www.wikidata.org/entity/Q36163676,Jean Gourhand,1927,male,France,Europe,
4507,http://www.wikidata.org/entity/Q66022256,Barbara Žabota,1974,female,"Slovenia, Socialist Federal Republic of Yugoslavia",Europe,archival science
4508,http://www.wikidata.org/entity/Q41430390,Jean-Philippe Dumas,1967,male,France,Europe,
4509,http://www.wikidata.org/entity/Q131005082,Isabel Aguirre Landa,1901,female,Spain,Europe,
4510,http://www.wikidata.org/entity/Q11933644,Lluís Mesa i Reig,1968,male,Spain,Europe,
4511,http://www.wikidata.org/entity/Q12021928,Ivan Hlaváček,1931,male,"Czechoslovakia, Czech Republic",Europe,
4512,http://www.wikidata.org/entity/Q95296837,Jens Blecher,1965,male,German Democratic Republic,Europe,
4513,http://www.wikidata.org/entity/Q25805852,Heinz Voßke,1929,male,German Democratic Republic,Europe,
4514,http://www.wikidata.org/entity/Q1459973,Gábor Vincze,1851,male,Hungary,Europe,
4515,http://www.wikidata.org/entity/Q116315318,Santi Soler i Simon,1959,male,Spain,Europe,
4516,http://www.wikidata.org/entity/Q123134199,Kálmán Buday,1908,male,Kingdom of Hungary,Europe,
4517,http://www.wikidata.org/entity/Q42304579,Aurélien Conraux,1978,male,France,Europe,
4518,http://www.wikidata.org/entity/Q104831659,Joseph Lefèvre,1893,male,Belgium,Europe,
4519,http://www.wikidata.org/entity/Q95445797,Jan Svoboda,1935,male,Czechoslovakia,Europe,"history, anti-communism in Czechoslovak Republic, archival science"
4520,http://www.wikidata.org/entity/Q133868115,Filippo Paciotti,1979,male,Italy,Europe,
4521,http://www.wikidata.org/entity/Q95380096,Danuše Hrazdirová,1947,female,Czechoslovakia,Europe,
4522,http://www.wikidata.org/entity/Q664914,Jacques Monfrin,1924,male,France,Europe,"archival science, palaeography, library science, medieval manuscript, philology, medieval studies, Romance studies"
4523,http://www.wikidata.org/entity/Q36184465,Élisabeth Houriez,1928,female,France,Europe,
4524,http://www.wikidata.org/entity/Q102437,Georg Winter,1856,male,German Empire,Europe,
4525,http://www.wikidata.org/entity/Q2306610,Arnoldus Johannes Gevers,1949,male,Kingdom of the Netherlands,Europe,
4526,http://www.wikidata.org/entity/Q116381300,Vladimír Petrovič,1963,male,"Slovakia, Czechoslovakia",Europe,"regional history, Slovak poetry, genealogy, archival science"
4527,http://www.wikidata.org/entity/Q20000948,Francesc Sevillano Colom,1909,male,Spain,Europe,
4528,http://www.wikidata.org/entity/Q13537869,Ondrej Richard Halaga,1918,male,Slovakia,Europe,"archival science, history, cultural history"
4529,http://www.wikidata.org/entity/Q35015148,Henry Debraye,1878,male,France,Europe,"palaeography, archival science"
4530,http://www.wikidata.org/entity/Q22344333,Andrey Voronov,1864,male,Russian Empire,North America,"archival science, history"
4531,http://www.wikidata.org/entity/Q1767533,Otto Renkhoff,1905,male,Germany,Europe,
4532,http://www.wikidata.org/entity/Q5371237,Emil Freed,1901,male,United States,North America,
4533,http://www.wikidata.org/entity/Q117157409,Archie Motley,1934,male,United States,North America,"archive, philosophy"
4534,http://www.wikidata.org/entity/Q1322001,Hans-Dieter Mück,1947,male,Germany,Europe,"German-language literature, non-fiction literature, art history, archival science, German studies"
4535,http://www.wikidata.org/entity/Q35024563,Séverin Canal,1885,male,France,Europe,
4536,http://www.wikidata.org/entity/Q1690279,Joachim Lilla,1951,male,Germany,Europe,
4537,http://www.wikidata.org/entity/Q1449354,Franz Wachter,1853,male,Germany,Europe,"translation into German, history, translations from Latin, archival science"
4538,http://www.wikidata.org/entity/Q12729764,Gyula Alapy,1872,male,"Czechoslovakia, Hungary",Europe,
4539,http://www.wikidata.org/entity/Q5660188,Harold Brown,1919,male,"United Kingdom, United Kingdom of Great Britain and Ireland",Europe,
