uriPer,labelPer,birthYear,relaType,uriOrg,labelOrg,nTypes,typesOrg,periods,listTypesOrg
http://www.wikidata.org/entity/Q27955962,Maximilian Schiefermüller,1981,education,http://www.wikidata.org/entity/Q27265,University of Salzburg,3,open-access publisher | organization | university,1971-2000,"['open-access publisher', 'organization', 'university']"
http://www.wikidata.org/entity/Q27971094,Krzysztof Halicki,1977,education,http://www.wikidata.org/entity/Q1752712,Nicolaus Copernicus University in Toruń,2,open-access publisher | university,1971-2000,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q27994229,Pál Horváth,1932,education,http://www.wikidata.org/entity/Q834219,Bolyai University,1,university,1911-1940,['university']
http://www.wikidata.org/entity/Q27994645,Zoltán Miklósy,1883,education,http://www.wikidata.org/entity/Q390287,Eötvös Loránd University,2,open-access publisher | public research university,1881-1910,"['open-access publisher', 'public research university']"
http://www.wikidata.org/entity/Q28017797,Franz-Heinz Hye,1937,employment,http://www.wikidata.org/entity/Q875788,University of Innsbruck,1,public university,1911-1940,['public university']
http://www.wikidata.org/entity/Q28017797,Franz-Heinz Hye,1937,education,http://www.wikidata.org/entity/Q875788,University of Innsbruck,1,public university,1911-1940,['public university']
http://www.wikidata.org/entity/Q28017797,Franz-Heinz Hye,1937,membership,http://www.wikidata.org/entity/Q1718304,KÖHV Leopoldina Innsbruck,1,studentenverbindung,1911-1940,['studentenverbindung']
http://www.wikidata.org/entity/Q28025891,Roch Morcinek,1903,education,http://www.wikidata.org/entity/Q348402,Adam Mickiewicz University in Poznań,2,open-access publisher | university,1881-1910,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q28026230,Wolfgang Kotz von Dobrz,1890,education,http://www.wikidata.org/entity/Q165980,University of Vienna,1,university,1881-1910,['university']
http://www.wikidata.org/entity/Q28042797,Helmut Müller,1939,membership,http://www.wikidata.org/entity/Q451079,Saxon Academy of Sciences and Humanities,2,academy of sciences | research institute,1911-1940,"['academy of sciences', 'research institute']"
http://www.wikidata.org/entity/Q28064210,Elisabeth Korvezee,1898,education,http://www.wikidata.org/entity/Q156598,Leiden University,2,organization | university,1881-1910,"['organization', 'university']"
http://www.wikidata.org/entity/Q28146080,Pius Dirr,1875,membership,http://www.wikidata.org/entity/Q684415,Bavarian Academy of Sciences and Humanities,3,academy of sciences | book publisher | organization,1851-1880,"['academy of sciences', 'book publisher', 'organization']"
http://www.wikidata.org/entity/Q2830756,Alban Cerisier,1972,education,http://www.wikidata.org/entity/Q273570,École des chartes,2,grand établissement | grande école,1971-2000,"['grand établissement', 'grande école']"
http://www.wikidata.org/entity/Q2831403,Albert Mirot,1902,membership,http://www.wikidata.org/entity/Q28845821,Société de l'histoire de Paris et de l'Île-de-France,2,learned society | national academy,1881-1910,"['learned society', 'national academy']"
http://www.wikidata.org/entity/Q2831403,Albert Mirot,1902,education,http://www.wikidata.org/entity/Q273570,École des chartes,2,grand établissement | grande école,1881-1910,"['grand établissement', 'grande école']"
http://www.wikidata.org/entity/Q28319069,Andreas Ulmer,1880,education,http://www.wikidata.org/entity/Q875788,University of Innsbruck,1,public university,1851-1880,['public university']
http://www.wikidata.org/entity/Q28377874,Joseph-Xavier Fournier,1872,membership,http://www.wikidata.org/entity/Q337543,Académie des Sciences Morales et Politiques,1,organization,1851-1880,['organization']
http://www.wikidata.org/entity/Q28377874,Joseph-Xavier Fournier,1872,membership,http://www.wikidata.org/entity/Q2822312,Académie de Marseille,1,academy,1851-1880,['academy']
http://www.wikidata.org/entity/Q28377874,Joseph-Xavier Fournier,1872,membership,http://www.wikidata.org/entity/Q2985434,Comité des Travaux Historiques et Scientifiques,2,database | learned society,1851-1880,"['database', 'learned society']"
http://www.wikidata.org/entity/Q28465345,Jan Pachta,1906,education,http://www.wikidata.org/entity/Q3563550,"Faculty of Arts, Charles University in Prague",3,faculty | open-access publisher | publishing company,1881-1910,"['faculty', 'open-access publisher', 'publishing company']"
http://www.wikidata.org/entity/Q2847277,André Berthier,1907,education,http://www.wikidata.org/entity/Q273631,École pratique des hautes études,2,educational institution | grand établissement,1881-1910,"['educational institution', 'grand établissement']"
http://www.wikidata.org/entity/Q2847277,André Berthier,1907,education,http://www.wikidata.org/entity/Q273570,École des chartes,2,grand établissement | grande école,1881-1910,"['grand établissement', 'grande école']"
http://www.wikidata.org/entity/Q28473339,Karl Hafner,1875,education,http://www.wikidata.org/entity/Q622683,University of Graz,2,open-access publisher | university,1851-1880,"['open-access publisher', 'university']"
http://www.wikidata.org/entity/Q28476099,Yann Potin,1975,education,http://www.wikidata.org/entity/Q273605,École normale supérieure de Fontenay-Saint-Cloud,3,grande école | higher education institution | école normale supérieure,1971-2000,"['grande école', 'higher education institution', 'école normale supérieure']"
http://www.wikidata.org/entity/Q28476099,Yann Potin,1975,employment,http://www.wikidata.org/entity/Q182542,Archives nationales,2,national archives | national library,1971-2000,"['national archives', 'national library']"
http://www.wikidata.org/entity/Q28476099,Yann Potin,1975,employment,http://www.wikidata.org/entity/Q2496149,University of Reims,2,open-access publisher | university in france,1971-2000,"['open-access publisher', 'university in france']"
http://www.wikidata.org/entity/Q28476099,Yann Potin,1975,education,http://www.wikidata.org/entity/Q273570,École des chartes,2,grand établissement | grande école,1971-2000,"['grand établissement', 'grande école']"
http://www.wikidata.org/entity/Q28476099,Yann Potin,1975,employment,http://www.wikidata.org/entity/Q1394262,Paris Nanterre University,1,university in france,1971-2000,['university in france']
http://www.wikidata.org/entity/Q28476099,Yann Potin,1975,education,http://www.wikidata.org/entity/Q999763,University of Paris 1 Pantheon-Sorbonne,1,university in france,1971-2000,['university in france']
http://www.wikidata.org/entity/Q28476099,Yann Potin,1975,employment,http://www.wikidata.org/entity/Q1780212,Sorbonne Paris North University,2,organization | university in france,1971-2000,"['organization', 'university in france']"
http://www.wikidata.org/entity/Q2848735,André Vachon,1933,membership,http://www.wikidata.org/entity/Q94301,Royal Society of Canada,3,academic publisher | academy | academy of sciences,1911-1940,"['academic publisher', 'academy', 'academy of sciences']"
http://www.wikidata.org/entity/Q2848735,André Vachon,1933,employment,http://www.wikidata.org/entity/Q63891135,Archives nationales du Québec,2,former entity | national archives,1911-1940,"['former entity', 'national archives']"
http://www.wikidata.org/entity/Q2848735,André Vachon,1933,education,http://www.wikidata.org/entity/Q1067935,Laval University,3,open-access publisher | public research university | university in quebec,1911-1940,"['open-access publisher', 'public research university', 'university in quebec']"
http://www.wikidata.org/entity/Q2848735,André Vachon,1933,employment,http://www.wikidata.org/entity/Q3402572,Presses de l'Université Laval,1,university press,1911-1940,['university press']
http://www.wikidata.org/entity/Q2848735,André Vachon,1933,employment,http://www.wikidata.org/entity/Q1067935,Laval University,3,open-access publisher | public research university | university in quebec,1911-1940,"['open-access publisher', 'public research university', 'university in quebec']"
http://www.wikidata.org/entity/Q2848735,André Vachon,1933,employment,http://www.wikidata.org/entity/Q2557355,Université de Moncton,1,university,1911-1940,['university']
http://www.wikidata.org/entity/Q2848735,André Vachon,1933,employment,http://www.wikidata.org/entity/Q2579532,University of Sherbrooke,1,university in quebec,1911-1940,['university in quebec']
http://www.wikidata.org/entity/Q2848766,André Vernet,1910,membership,http://www.wikidata.org/entity/Q2822319,Académie de Nîmes,1,learned society,1881-1910,['learned society']
http://www.wikidata.org/entity/Q2848766,André Vernet,1910,employment,http://www.wikidata.org/entity/Q273631,École pratique des hautes études,2,educational institution | grand établissement,1881-1910,"['educational institution', 'grand établissement']"
http://www.wikidata.org/entity/Q2848766,André Vernet,1910,employment,http://www.wikidata.org/entity/Q193563,Bibliothèque nationale de France,4,catalogue | national library | organization | publishing company,1881-1910,"['catalogue', 'national library', 'organization', 'publishing company']"
http://www.wikidata.org/entity/Q2848766,André Vernet,1910,employment,http://www.wikidata.org/entity/Q273570,École des chartes,2,grand établissement | grande école,1881-1910,"['grand établissement', 'grande école']"
http://www.wikidata.org/entity/Q2848766,André Vernet,1910,education,http://www.wikidata.org/entity/Q209842,University of Paris,2,former entity | university in france,1881-1910,"['former entity', 'university in france']"
http://www.wikidata.org/entity/Q2848766,André Vernet,1910,education,http://www.wikidata.org/entity/Q273631,École pratique des hautes études,2,educational institution | grand établissement,1881-1910,"['educational institution', 'grand établissement']"
http://www.wikidata.org/entity/Q2848766,André Vernet,1910,membership,http://www.wikidata.org/entity/Q2985434,Comité des Travaux Historiques et Scientifiques,2,database | learned society,1881-1910,"['database', 'learned society']"
http://www.wikidata.org/entity/Q2848766,André Vernet,1910,education,http://www.wikidata.org/entity/Q273570,École des chartes,2,grand établissement | grande école,1881-1910,"['grand établissement', 'grande école']"
http://www.wikidata.org/entity/Q2848766,André Vernet,1910,membership,http://www.wikidata.org/entity/Q337526,Académie des Inscriptions et Belles-Lettres,1,art academy,1881-1910,['art academy']
